entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2015-11-19,2015-12-11,long,105.675,103.22990795103524,217.0,-530.5849746253514,-0.531679808387393,1,stop_hit
2015-12-07,2015-12-11,long,107.098,103.26796563838131,261.0,-999.6389683824772,-1.0,2,stop_hit
2015-12-17,2016-01-04,long,106.392,102.05,179.0,-777.2179999999997,-0.7902730453483673,1,stop_hit
2015-12-24,2016-01-04,long,104.963,102.05,306.0,-891.377999999999,-0.9065133056574844,2,stop_hit
2016-09-16,2016-10-13,long,110.175,109.3453073110431,230.0,-190.8293184600862,-0.19721993591842524,1,stop_hit
2016-10-19,2016-10-28,long,110.695,109.79919174759381,432.0,-386.98916503947135,-0.4009516460672893,1,stop_hit
2016-11-09,2016-12-01,long,108.804,108.5666956972945,344.0,-81.63268013069069,-0.08506180568939523,1,stop_hit
2016-11-17,2016-12-01,long,109.845,108.5666956972945,282.0,-360.481813362949,-0.37538572898469097,2,stop_hit
2016-12-08,2017-05-17,long,111.294,129.54198410452997,266.0,4853.9637718049735,5.072100889010907,1,stop_hit
2017-01-04,2017-05-17,long,112.845,129.54198410452997,471.0,7864.279513233618,8.21461501013096,2,stop_hit
2017-03-23,2017-05-17,long,123.294,129.54198410452997,816.0,5098.355029296461,5.32842742874099,3,stop_hit
2017-05-19,2017-06-09,long,130.117,132.48213913340132,549.0,1298.4613842373292,1.1431930446162393,1,stop_hit
2017-06-22,2017-06-27,long,133.519,131.22182849124914,500.0,-1148.585754375432,-1.0,2,stop_hit
2017-06-20,2017-06-29,long,132.911,129.554590601677,304.0,-1020.3484570901905,-0.8898506706001126,1,stop_hit
2017-06-29,2017-06-29,long,132.037,129.98461182189968,554.0,-1137.0230506675825,-1.0,2,stop_hit
2017-07-12,2017-08-10,long,132.813,133.71440318908577,224.0,201.91431435521554,0.1814108729036919,1,stop_hit
2017-08-15,2017-08-21,long,136.616,133.02985765965718,288.0,-1032.8089940187356,-0.926656810305494,1,stop_hit
2017-08-23,2017-09-25,long,135.029,135.42887103219053,369.0,147.55241087830635,0.13327838047283058,1,stop_hit
2017-08-30,2017-09-25,long,135.587,135.42887103219053,484.0,-76.53442041977894,-0.06916170562247866,2,stop_hit
2017-09-28,2017-11-29,long,136.842,145.57274992111778,432.0,3771.6839659228735,3.409433620890091,1,stop_hit
2017-10-30,2017-11-29,long,143.429,145.57274992111778,243.0,520.931230831619,0.4702500838343936,2,stop_hit
2017-12-08,2018-02-02,long,147.272,158.25123275934342,314.0,3447.479086433838,3.001440749798623,1,stop_hit
2018-01-03,2018-02-02,long,150.908,158.25123275934342,336.0,2467.3262071393947,2.145143423723853,2,stop_hit
2018-02-15,2018-03-02,long,156.173,154.485970745103,80.0,-134.96234039175988,-0.11277915014061693,1,stop_hit
2018-03-05,2018-03-19,long,157.231,158.9214308477031,329.0,556.1517488943239,0.4600555617046336,1,stop_hit
2018-04-13,2018-04-24,long,155.359,150.46680797368413,116.0,-567.4942750526424,-0.46738588695006705,1,stop_hit
2018-04-17,2018-04-24,long,156.478,151.45917794625566,242.0,-1214.5549370061312,-1.0,2,stop_hit
2018-04-27,2018-06-25,long,156.623,164.00346154294814,130.0,959.4600005832601,0.806155658585832,1,stop_hit
2018-05-02,2018-06-25,long,155.447,164.00346154294814,296.0,2532.71261671265,2.1220541340580032,2,stop_hit
2018-05-07,2018-06-25,long,157.821,164.00346154294814,156.0,964.4640006999109,0.8093047004609532,3,stop_hit
2018-07-06,2018-07-27,long,165.507,169.0868370446026,245.0,877.0600759276331,0.7083625986409572,1,stop_hit
2018-08-03,2018-09-06,long,171.711,173.60501157027122,193.0,365.5442330623423,0.2934903679194027,1,stop_hit
2018-08-17,2018-09-06,long,171.3,173.60501157027122,575.0,1325.3816529059427,1.0613951658446532,2,stop_hit
2018-09-12,2018-10-05,long,174.651,172.5510372480581,384.0,-806.3856967456959,-0.6375836211121908,1,stop_hit
