entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2024-07-02,2024-07-22,long,215.33,221.36118289248685,219.0,1320.829053454618,1.359451794216391,2,stop_hit
2024-07-31,2024-11-06,long,223.73,245.635,130.0,2847.65,2.887209247442695,1,stop_hit
2024-08-09,2024-11-06,long,224.82,245.635,158.0,3288.7699999999995,3.32634405250912,2,stop_hit
2024-10-11,2024-11-06,long,244.5,245.635,194.0,220.18999999999824,0.22195529395770988,3,stop_hit
2024-11-22,2024-11-26,long,248.189,241.76641282603336,78.0,-500.9617995693974,-0.47518212168724433,1,stop_hit
2024-12-02,2024-12-17,long,244.46,243.8,232.0,-153.1199999999992,-0.14572080375445665,1,stop_hit
2024-12-10,2024-12-17,long,247.88,243.8,147.0,-599.7599999999977,-0.5708532826178396,2,stop_hit
2025-01-03,2025-02-27,long,244.51,264.695955911204,148.0,2987.521474858195,2.869356260661349,1,stop_hit
2025-01-08,2025-02-27,long,245.715,264.695955911204,213.0,4042.9436090864533,3.887057814886158,2,stop_hit
2025-03-04,2025-04-04,long,269.01,279.44748773581154,119.0,1242.0610405615737,1.1214954806588946,1,stop_hit
2025-03-12,2025-04-04,long,268.47,279.44748773581154,259.0,2843.1693235751804,2.5542461229213225,2,stop_hit
2025-04-10,2025-04-23,long,288.805,301.22944335181404,62.0,770.3154878124701,0.6757223802333044,1,stop_hit
2025-05-06,2025-05-12,long,313.12,298.3,56.0,-829.9199999999996,-0.7143719026279861,1,stop_hit
2025-05-21,2025-06-24,long,304.55,304.99,73.0,32.119999999999834,0.027973774219416932,1,stop_hit
2025-07-02,2025-07-25,long,308.035,306.9579556010601,112.0,-120.62897268126926,-0.10491259227245778,1,stop_hit
2025-07-14,2025-07-25,long,309.07,306.9579556010601,141.0,-297.798260250522,-0.258084720340844,2,stop_hit
2025-07-17,2025-07-25,long,305.5,306.9579556010601,740.0,1078.8871447844895,0.9357075571752451,3,stop_hit
2025-08-04,2025-08-19,long,310.8,305.7201670579197,98.0,-497.82362832387093,-0.43143946963834057,1,stop_hit
2025-08-14,2025-10-21,long,307.925,382.78971592076664,401.0,30020.751084227417,25.913811962154107,2,stop_hit
2025-08-21,2025-10-21,long,307.93,382.78971592076664,273.0,20436.70244636929,17.703441087682936,2,stop_hit
2025-08-25,2025-10-21,long,309.75,382.78971592076664,274.0,20012.882162290058,17.34805358748408,3,stop_hit
2025-10-31,2025-12-29,long,370.5,399.81534451863206,129.0,3781.679442903536,2.0410984202322764,1,stop_hit
2025-11-11,2025-12-29,long,379.98,399.81534451863206,84.0,1666.1689395650915,0.8969515312373099,2,stop_hit
2025-11-19,2025-12-29,long,377.775,399.81534451863206,145.0,3195.849955201652,1.726066498928677,3,stop_hit
2026-01-05,2026-01-30,long,406.39,458.12542874517135,138.0,7139.489166833648,3.6898482293211483,1,stop_hit
2026-02-04,2026-02-26,long,462.47,444.1158794442353,41.0,-752.5189427863536,-0.37988249325408546,1,stop_hit
2026-02-09,2026-02-26,long,461.39,444.1158794442353,68.0,-1174.6401977919984,-0.5898339545783972,2,stop_hit
2026-02-19,2026-02-26,long,457.34,444.1158794442353,104.0,-1375.3085377995258,-0.6853566973756794,3,stop_hit
