entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2016-04-11,2016-05-06,long,176.47219199999998,175.2433345,509.0,-804.5116704884874,-0.4175899728717558,1,stop_hit
2016-04-13,2016-05-06,long,177.9479295,175.2433345,403.0,-1232.2878643919935,-0.7273880403578777,2,stop_hit
2016-05-03,2016-05-06,long,177.5257185,175.2433345,697.0,-1836.7016779410053,-1.062438510294428,3,stop_hit
2016-05-11,2016-05-19,long,178.75333199999997,174.26147315209045,326.0,-1579.428810898087,-1.0197912752342477,1,stop_hit
2016-05-17,2016-05-19,long,177.46768949999998,174.66469101034346,529.0,-1669.0642303182692,-1.032175324417631,2,stop_hit
2016-05-25,2016-06-14,long,179.3946525,177.88281227865969,230.0,-429.89706780736566,-0.2509855221381989,1,stop_hit
2016-06-22,2016-06-24,long,180.304107,175.7990565,311.0,-1511.8187893484944,-1.017184212104241,1,stop_hit
2016-06-30,2016-09-09,long,179.057484,184.887058363438,209.0,1142.3166326045862,0.8996071073840927,1,stop_hit
2016-08-04,2016-09-09,long,186.9104085,184.887058363438,581.0,-1391.580757590172,-0.8680031252470053,2,stop_hit
2016-08-30,2016-09-09,long,188.61526049999998,186.05949136052544,549.0,-1608.8136963429479,-1.0377945157101272,3,stop_hit
2016-09-28,2016-10-11,long,187.447677,184.8360161568679,525.0,-1566.5708815517005,-1.036703860306437,2,stop_hit
2016-10-03,2016-10-11,long,187.447677,184.8172632285491,521.0,-1564.3956087849879,-1.0364288241987714,3,stop_hit
2016-09-22,2016-10-28,long,188.49019799999996,183.96739852266182,221.0,-1081.8518133232371,-0.7578385225654185,1,stop_hit
2016-10-25,2016-10-28,long,186.4501785,183.85359079642447,508.0,-1507.180868218949,-1.036721326296144,3,stop_hit
2016-10-20,2016-11-01,long,185.75182949999999,182.45851684678595,397.0,-1453.624630825644,-1.0285052528384515,2,stop_hit
2016-11-08,2017-03-21,long,184.7373225,205.17846816100987,256.0,5133.114846809308,4.3375519196244765,1,stop_hit
2017-01-04,2017-03-21,long,197.10850499999998,205.17846816100987,367.0,2814.0371609405406,2.453497335205189,2,stop_hit
2017-01-23,2017-03-21,long,197.78084099999998,205.17846816100987,768.0,5371.904910219942,4.702413381223381,3,stop_hit
2017-04-07,2017-04-11,long,206.3581275,204.88719511904588,1025.0,-1929.2321461624852,-1.0748991768259224,3,stop_hit
2017-04-05,2017-04-13,long,207.2885925,204.32938025492894,491.0,-1655.0776369525593,-1.0357773626677766,2,stop_hit
2017-03-29,2017-05-18,long,206.2060515,206.4696375066055,365.0,-54.41773407640602,0.06841221873731264,1,stop_hit
2017-04-21,2017-05-18,long,206.427162,206.4696375066055,413.0,-152.98399396816308,0.013033793231224765,2,stop_hit
2017-04-25,2017-05-18,long,208.7713335,206.4696375066055,318.0,-863.9859546795526,-0.5447111080894517,3,stop_hit
2017-06-29,2017-06-29,long,214.8423675,211.8742543560989,463.0,-1571.8061815455796,-1.0370319938859944,2,stop_hit
2017-05-23,2017-08-10,long,210.5542245,214.6702454934116,278.0,1026.041433510259,0.8615341364698227,1,stop_hit
2017-07-06,2017-08-10,long,213.2715825,214.6702454934116,520.0,504.7750060174681,0.5592001725002522,2,stop_hit
2017-07-11,2017-08-10,long,213.520707,214.6702454934116,536.0,386.64228193216286,0.4742540946107525,3,stop_hit
2017-08-15,2017-08-18,long,217.770831,213.97695800000002,363.0,-1533.9003464069863,-1.0395073350438462,1,stop_hit
2017-08-23,2018-02-02,long,215.40865049999996,248.51956717458557,430.0,14038.205036471742,10.941679201619511,1,stop_hit
2017-08-31,2018-02-02,long,217.54271699999998,248.51956717458557,313.0,9549.876609698644,7.46108412449194,2,stop_hit
2017-11-17,2018-02-02,long,228.80234399999998,248.51956717458557,428.0,8234.677740739913,6.487950889547229,3,stop_hit
2018-02-26,2018-03-01,long,245.75281499999997,237.9639005378631,231.0,-1910.9778020428607,-1.0155206574009814,2,stop_hit
2018-02-16,2018-03-22,long,242.50819349999998,237.71029181602785,91.0,-480.3089354052222,-0.2466018769186782,1,stop_hit
2018-03-06,2018-03-22,long,243.427653,237.71029181602785,178.0,-1103.3328449242947,-0.5853768014538228,2,stop_hit
2018-04-13,2018-04-25,long,239.10749399999997,233.13798472630316,294.0,-1893.875897212397,-1.019926474967401,3,stop_hit
2018-04-06,2018-06-25,long,235.535709,242.65307915374314,170.0,1128.6608321501974,0.7023647684582226,1,stop_hit
2018-04-11,2018-06-25,long,235.583733,242.65307915374314,236.0,1555.5018046150976,0.9712365841174209,2,stop_hit
2018-04-27,2018-06-25,long,238.735308,242.65307915374314,226.0,776.6225052492019,0.5254877713292265,3,stop_hit
2018-08-15,2018-08-15,long,253.62474899999998,251.91389169522273,1097.0,-2431.386352183302,-1.0795160184159378,3,stop_hit
2018-07-06,2018-10-08,long,245.330604,257.5725349979842,320.0,3756.4889148755838,2.2489635431039026,1,stop_hit
2018-08-01,2018-10-08,long,252.918396,257.5725349979842,559.0,2316.2992694452814,1.496188790875825,2,stop_hit
2018-08-17,2018-10-08,long,254.93740499999998,257.5725349979842,385.0,817.2087223246908,0.5974177790627109,3,stop_hit
2018-11-06,2018-11-13,long,246.6142455,246.15785950000003,318.0,-301.83227738999386,-0.08067459806087351,1,regime_break
2019-03-12,2019-05-09,long,253.25156249999998,259.7330685,242.0,1444.3821712980061,0.875914378422048,1,stop_hit
2019-03-27,2019-05-09,long,256.260066,259.7330685,386.0,1141.4056150830027,0.7485920187996968,2,stop_hit
2019-03-29,2019-05-09,long,257.416644,259.7330685,324.0,582.9650311499943,0.4189467740192231,3,stop_hit
2019-07-23,2019-07-31,long,274.0119375,270.7085071274044,580.0,-2231.927473989334,-1.0427467187908577,2,stop_hit
2019-06-06,2019-08-02,long,258.2400555,268.5735329339325,235.0,2304.5660036921636,1.3204593849117219,1,stop_hit
2019-08-22,2019-08-23,long,268.59222900000003,263.45092909143045,366.0,-2076.4435623979293,-1.026308241408107,2,stop_hit
2019-09-26,2019-10-01,long,273.878871,269.58712898265253,433.0,-2093.645071503945,-1.0324428325620627,3,stop_hit
2019-08-20,2019-10-02,long,267.26156399999996,266.0659271117736,161.0,-278.3632650734419,-0.10541097947114364,1,stop_hit
2019-08-30,2019-10-02,long,269.4936795,266.0659271117736,151.0,-598.4601112205635,-0.2870716089740096,2,stop_hit
2019-10-14,2019-12-03,long,272.300082,283.736061,145.0,1577.5917142650046,0.946985208706243,1,stop_hit
2019-12-05,2020-01-27,long,287.313585,298.42071500000003,302.0,3177.461501400012,1.8902156841630817,1,stop_hit
2020-01-31,2020-01-31,long,302.37611250000003,296.77562207003785,334.0,-2070.6804829537605,-1.0272306069398642,1,stop_hit
2020-02-05,2020-02-24,long,307.249548,298.5236635,144.0,-1343.758710456001,-0.7044979602529894,1,stop_hit
2020-06-17,2020-09-03,long,292.13899649999996,321.6762841762839,89.0,2574.1890432090813,1.4992823173848386,1,stop_hit
2020-07-01,2020-09-03,long,289.21853699999997,321.6762841762839,134.0,4267.478215584425,2.461155946564325,2,stop_hit
2020-10-21,2020-10-26,long,322.04594249999997,316.9687179234632,380.0,-2172.1709100448866,-1.0322371561799455,2,stop_hit
2020-10-23,2020-10-26,long,324.48716249999995,318.2633274263535,308.0,-2114.9083535804252,-1.0262524559619017,3,stop_hit
2020-09-29,2020-10-28,long,313.2615525,311.210317,114.0,-305.03064012300206,-0.124987656486235,1,stop_hit
2020-11-05,2021-01-29,long,327.59971799999994,346.9439588519055,63.0,1176.1909220283806,0.6839415602663244,1,stop_hit
2021-01-06,2021-01-29,long,348.272049,346.9439588519055,261.0,-528.0829067020053,-0.19246528776003932,2,stop_hit
2021-02-03,2021-03-04,long,360.26204099999995,352.5511325200176,112.0,-943.4568251922684,-0.47884605945254916,1,stop_hit
2021-02-25,2021-03-04,long,367.76879249999996,355.6085178969982,150.0,-1932.5477870098148,-1.0148462312832984,2,stop_hit
