entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2019-06-08,2019-06-27,long,7978.94,11012.425346084208,1.0,3033.4853460842087,3.9511539399037185,1,stop_hit
2019-06-11,2019-06-27,long,7981.0,11012.425346084208,1.0,3031.4253460842083,4.314404193033221,2,stop_hit
2019-06-13,2019-06-27,long,8127.64,11012.425346084208,1.0,2884.785346084208,4.38771835252016,3,stop_hit
2019-09-13,2019-09-23,long,10415.01,9638.786980032126,1.0,-776.2230199678743,-1.0,1,stop_hit
2020-02-24,2020-02-26,long,9936.4,9157.10123364604,1.0,-779.2987663539589,-1.0,1,stop_hit
2020-05-23,2020-06-15,long,9170.0,9135.646067676933,1.0,-34.353932323067056,-0.054597192477335,1,stop_hit
2020-05-28,2020-06-15,long,9204.07,9135.646067676933,1.0,-68.42393232306677,-0.08450004222103812,2,stop_hit
2020-06-23,2020-06-27,long,9685.69,8989.674055909752,1.0,-696.015944090248,-1.0,2,stop_hit
2020-06-17,2020-07-05,long,9526.97,8980.646763696068,1.0,-546.3232363039315,-0.6645946280979704,1,stop_hit
2020-07-13,2020-07-16,long,9303.31,9051.645437836214,4.0,-1006.6582486551415,-1.0,3,stop_hit
2020-07-07,2020-07-27,long,9342.47,9931.54,1.0,589.0700000000015,0.9037556114181571,1,stop_hit
2020-07-11,2020-07-27,long,9288.34,9931.54,4.0,2572.800000000003,2.4479538229072966,2,stop_hit
2020-07-22,2020-07-27,long,9390.0,9931.54,2.0,1083.0800000000017,1.2203668559111303,3,stop_hit
2020-08-31,2020-09-02,long,11711.17,11226.032377757465,2.0,-970.2752444850703,-1.0,2,stop_hit
2020-08-29,2020-09-03,long,11526.9,10913.195479529366,1.0,-613.7045204706337,-1.0,1,stop_hit
2020-09-30,2020-10-01,long,10840.58,10442.543575147183,2.0,-796.0728497056334,-1.0,3,stop_hit
2020-09-25,2020-11-26,long,10736.33,16659.68534361747,1.0,5923.355343617472,7.281905232645681,1,stop_hit
2020-09-27,2020-11-26,long,10728.59,16659.68534361747,2.0,11862.190687234943,16.035382388670286,2,stop_hit
2020-10-06,2020-11-26,long,10792.2,16659.68534361747,1.0,5867.485343617471,10.164911656754628,3,stop_hit
2023-02-27,2023-03-03,long,23554.85,22264.208579115064,1.0,-1290.6414208849346,-1.0,1,stop_hit
2023-03-02,2023-03-03,long,23629.76,22575.869915566982,1.0,-1053.8900844330165,-1.0,2,stop_hit
2023-06-20,2023-07-24,long,26844.35,29506.74121403697,1.0,2662.391214036972,2.6029565531528625,1,stop_hit
2023-07-24,2023-07-24,long,30083.75,29140.14395379258,1.0,-943.6060462074201,-1.0,2,stop_hit
2023-08-02,2023-08-17,long,29705.99,28730.51,1.0,-975.4800000000032,-0.8298390726103251,1,regime_break
