entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2015-11-19,2015-12-03,long,177.334623,174.2895902640405,153.0,-519.6885132312009,-0.46657420116687387,1,stop_hit
2015-12-07,2015-12-11,long,177.88990049999998,172.6886125,204.0,-1132.5807686519952,-1.070425517015448,1,regime_break
2016-05-03,2016-05-06,long,177.5257185,175.2433345,457.0,-1204.2649452210035,-1.062438510294428,1,stop_hit
2016-05-11,2016-05-19,long,178.75333199999997,174.26147315209045,220.0,-1065.8722036735558,-1.0197912752342477,1,stop_hit
2016-05-17,2016-05-19,long,177.46768949999998,174.66469101034346,357.0,-1126.3817206495692,-1.032175324417631,2,stop_hit
2016-05-25,2016-06-14,long,179.3946525,178.63380356554975,157.0,-175.66375031098082,-0.12631101116756327,1,stop_hit
2016-06-21,2016-06-24,long,180.01696349999997,175.7990565,226.0,-1033.6614025199929,-1.0123900588626966,1,stop_hit
2016-06-30,2016-09-09,long,179.057484,185.59178113619834,144.0,888.4292934329494,1.0083583773030054,1,stop_hit
2016-08-30,2016-09-09,long,188.61526049999998,186.05949136052544,379.0,-1110.6382348159877,-1.0377945157101272,2,stop_hit
2016-09-06,2016-09-09,long,188.988447,185.86779846548228,308.0,-1076.6154722348285,-1.0307102314295018,3,stop_hit
2016-09-28,2016-10-11,long,187.447677,184.8360161568679,364.0,-1086.155811209179,-1.036703860306437,2,stop_hit
2016-10-03,2016-10-11,long,187.447677,184.8172632285491,362.0,-1086.969693627957,-1.0364288241987714,3,stop_hit
2016-09-22,2016-10-13,long,188.49019799999996,184.06568192732743,154.0,-738.7490807003783,-0.7413701934790449,1,stop_hit
2016-10-25,2016-11-01,long,186.4501785,182.50426579642448,230.0,-992.4194440105463,-1.0236853184148411,1,stop_hit
2016-11-08,2016-12-30,long,184.7373225,194.4127173424523,186.0,1729.1015332854327,2.053090769371799,1,stop_hit
2017-01-04,2017-03-09,long,197.10850499999998,206.20364729255226,272.0,2364.1777981506466,2.765180823365307,1,stop_hit
2017-04-07,2017-04-11,long,206.3581275,204.88719511904588,670.0,-1261.0590613940149,-1.0748991768259224,2,stop_hit
2017-03-29,2017-05-17,long,206.2060515,207.28528855721007,238.0,158.4474806823795,0.28010971666555035,1,stop_hit
2017-04-21,2017-05-17,long,206.427162,207.28528855721007,277.0,123.1027075428384,0.26331985199805774,2,stop_hit
2017-04-25,2017-05-17,long,208.7713335,207.28528855721007,213.0,-405.1476333124411,-0.35168205956862414,3,stop_hit
2017-05-22,2017-06-29,long,209.62476,211.85001422474494,234.0,422.08439142172335,0.5774295563065824,1,stop_hit
2017-06-29,2017-06-29,long,214.8423675,211.8742543560989,314.0,-1065.976546447758,-1.0370319938859944,2,stop_hit
2017-07-05,2017-08-10,long,213.942918,215.281833827843,281.0,255.623192360262,0.4207794283379969,1,stop_hit
2017-07-10,2017-08-10,long,213.33061199999997,215.281833827843,396.0,602.9533152780134,0.866040747962151,2,stop_hit
2017-08-15,2017-08-18,long,217.770831,213.97695800000002,246.0,-1039.5027140939908,-1.0395073350438462,1,stop_hit
2017-08-23,2017-10-25,long,215.40865049999996,225.12179904137832,294.0,2726.1497190000723,3.2097617961454574,1,stop_hit
2017-08-31,2017-10-25,long,217.54271699999998,225.12179904137832,214.0,1527.1933504221101,1.8254976983923257,2,stop_hit
2017-11-17,2018-01-30,long,228.80234399999998,250.3652635996673,306.0,6451.628109572699,7.095277167538436,1,stop_hit
2018-02-16,2018-03-01,long,242.50819349999998,237.09978096985728,51.0,-300.28904573524034,-0.2779808276478711,1,stop_hit
2018-02-26,2018-03-01,long,245.75281499999997,237.9639005378631,129.0,-1067.1694219200392,-1.0155206574009814,2,stop_hit
