entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2015-11-19,2015-12-11,long,105.72783749999999,103.17829299705973,214.0,-590.3084355555874,-0.5480954751578767,1,stop_hit
2015-12-07,2015-12-11,long,107.15154899999999,103.21633165556213,257.0,-1065.4154028490093,-1.0132954485616248,2,stop_hit
2015-12-17,2016-01-04,long,106.445196,101.998975,177.0,-823.8757352669991,-0.8014819935417473,1,stop_hit
2015-12-24,2016-01-04,long,105.01548149999999,101.998975,300.0,-967.0562869499975,-0.9236391965741547,2,stop_hit
2016-09-16,2016-10-13,long,110.2300875,109.29063465738759,226.0,-261.92802563797454,-0.22042386194110386,1,stop_hit
2016-10-19,2016-10-28,long,110.75034749999999,109.74429215172002,420.0,-515.1509949313106,-0.4394113088044316,1,stop_hit
2016-11-09,2016-12-01,long,108.858402,108.51241234944587,336.0,-189.2891162076018,-0.12164791962515976,1,stop_hit
2016-11-17,2016-12-01,long,109.89992249999999,108.51241234944587,276.0,-443.23460597138444,-0.40098769575438803,2,stop_hit
2016-12-08,2017-05-17,long,111.34964699999999,129.47721311247773,259.0,4632.665466362602,4.961883243265377,1,stop_hit
2017-01-04,2017-05-17,long,112.9014225,129.47721311247773,454.0,7415.3690374968255,7.934730973026801,2,stop_hit
2017-03-23,2017-05-17,long,123.35564699999999,129.47721311247773,768.0,4507.187137816519,4.959855706118093,3,stop_hit
2017-05-19,2017-06-09,long,130.18205849999998,132.41589806383462,521.0,1027.0168773880873,1.0468110921912823,1,stop_hit
2017-06-22,2017-06-27,long,133.5857595,131.15621757700353,474.0,-1277.0905686348235,-1.0277550038485601,2,stop_hit
2017-06-20,2017-06-29,long,132.9774555,129.48981330637616,292.0,-1095.0319630296194,-0.9086341603840317,1,stop_hit
2017-06-29,2017-06-29,long,132.1030185,129.91961951598873,523.0,-1278.9555083202522,-1.0306798059989266,2,stop_hit
2017-07-12,2017-08-10,long,132.8794065,133.64754598749124,215.0,107.84669502580903,0.15255224399455566,1,stop_hit
2017-08-15,2017-08-21,long,136.68430800000002,132.96334273082735,275.0,-1097.4185529734607,-0.9448182232558581,1,stop_hit
2017-08-23,2017-09-25,long,135.09651449999998,135.36115659667445,349.0,-2.0296354733513624,0.08626491129646731,1,stop_hit
2017-08-30,2017-09-25,long,135.65479349999998,135.36115659667445,455.0,-256.9170483071051,-0.12473110310109094,2,stop_hit
2017-09-28,2017-11-29,long,136.910421,145.49996354615723,406.0,3372.695657614091,3.266999961880066,1,stop_hit
2017-10-30,2017-11-29,long,143.5007145,145.49996354615723,230.0,393.3571246655504,0.43176045900722043,2,stop_hit
2017-12-08,2018-02-02,long,147.34563599999998,158.17210714296377,296.0,3114.2022063469626,2.901276382481041,1,stop_hit
2018-01-03,2018-02-02,long,150.98345399999997,158.17210714296377,316.0,2173.9212358553846,2.0546971536248995,2,stop_hit
2018-02-15,2018-03-02,long,156.25108649999999,154.40872775973045,77.0,-165.7824286987532,-0.12252345123364253,1,stop_hit
2018-03-05,2018-03-19,long,157.30961549999998,158.84197013227927,308.0,374.5905383672804,0.40829893810207585,1,stop_hit
2018-04-13,2018-04-24,long,155.4366795,150.3915745696973,110.0,-588.6026502809635,-0.4784440788090697,1,stop_hit
2018-04-17,2018-04-24,long,156.556239,151.38344835728253,227.0,-1244.1257849269696,-1.0148575008567928,2,stop_hit
2018-04-27,2018-06-25,long,156.70131149999997,163.9214598121767,123.0,848.6416415263386,0.7819561833471594,1,stop_hit
2018-05-02,2018-06-25,long,155.5247235,163.9214598121767,277.0,2237.4093656954724,2.0430595069052084,2,stop_hit
2018-05-07,2018-06-25,long,157.89991049999998,163.9214598121767,147.0,837.8600074540874,0.7801817550271551,3,stop_hit
2018-07-06,2018-07-27,long,165.5897535,169.0022936260803,229.0,704.8501100805167,0.6643794621345873,1,stop_hit
2018-08-03,2018-09-06,long,171.7968555,173.5182090644861,181.0,249.06296848581104,0.2632337611072749,1,stop_hit
2018-08-17,2018-09-06,long,171.38565,173.5182090644861,525.0,938.518982846341,0.9447259588627797,2,stop_hit
2018-09-12,2018-10-05,long,174.7383255,172.4647617294341,354.0,-927.7514676595534,-0.6724624617368078,1,stop_hit
2018-09-19,2018-10-05,long,174.7283205,172.4647617294341,441.0,-1151.3415670827458,-0.8352863440412853,2,stop_hit
