entry_date,exit_date,direction,entry_price,exit_price,qty,pnl,r_multiple,layer,exit_reason
2016-09-22,2016-09-27,long,23.142865649999997,22.233677600000004,841.0,-802.7888229232449,-0.7647646391718325,1,stop_hit
2016-10-11,2016-10-12,long,22.78728795,22.310732805348582,2129.0,-1110.5995891510047,-1.023981706109492,3,stop_hit
2016-09-29,2016-10-13,long,22.70764815,22.069659650000002,1597.0,-1090.376995056598,-1.0273840324893588,1,stop_hit
2016-10-03,2016-10-13,long,22.70764815,22.069659650000002,1469.0,-1002.9829716581982,-0.945478975395238,2,stop_hit
2017-02-10,2017-04-11,long,23.6548215,24.5274243244162,3419.0,2818.6939582053024,3.1132969842685068,1,stop_hit
2017-03-10,2017-04-11,long,24.330859349999997,24.5274243244162,1999.0,295.26567479282875,0.410440564732495,2,stop_hit
2017-04-13,2017-05-11,long,24.53296035,26.207529419517993,4143.0,6727.521805897932,7.020833311410056,1,stop_hit
2017-04-21,2017-05-11,long,24.6106992,26.207529419517993,3153.0,4874.575807302894,5.099420008990586,2,stop_hit
2017-06-19,2017-06-30,long,27.348067199999996,26.672216205056788,1449.0,-1057.583482326635,-0.8886637622652037,1,stop_hit
2017-07-12,2017-07-24,long,27.291739049999997,26.939198019558418,1405.0,-571.5146143531475,-0.4538180685377017,1,stop_hit
2017-07-27,2017-08-10,long,27.19168905,26.865660450000004,2843.0,-1080.5843544284921,-0.8540937749599188,1,stop_hit
2017-07-31,2017-08-10,long,27.15867255,26.865660450000004,3274.0,-1136.1972816419836,-0.8845801328731582,2,stop_hit
2017-08-15,2017-11-09,long,27.1761813,29.00738905,1809.0,3211.0187409868513,3.1201920795362317,1,stop_hit
2017-08-17,2017-11-09,long,27.2013939,29.00738905,3348.0,5858.284756883403,5.6985141447813765,2,stop_hit
2017-08-23,2017-11-09,long,27.26452545,29.00738905,2230.0,3761.0994586649995,3.6656051246405155,3,stop_hit
2017-11-17,2018-02-01,long,29.09764155,30.717333650000004,2183.0,3405.2117634384117,2.9764718654041076,1,stop_hit
2017-11-22,2018-02-01,long,29.2928391,30.717333650000004,2519.0,3437.1361462927644,3.022891458014492,2,stop_hit
2017-11-27,2018-02-01,long,29.46182355,30.717333650000004,1845.0,2205.3855894660105,1.9524276408679684,3,stop_hit
2018-03-13,2018-03-22,long,29.25692115,28.295045400000003,949.0,-967.4369030059473,-0.7150499562128508,1,regime_break
2018-04-30,2018-04-30,long,28.82170365,28.792896350000003,4454.0,-384.92314259998614,-0.10130726790307172,1,regime_break
2019-05-17,2019-05-20,long,25.46062395,25.144021700000003,1921.0,-705.4044465436411,-0.4823610809707559,1,regime_break
2019-06-10,2019-07-09,long,25.368377849999998,25.787499800000003,2121.0,780.4560394543596,0.7090413339942016,1,stop_hit
2019-06-19,2019-07-09,long,25.60829775,25.787499800000003,1936.0,247.43290474320816,0.2768141486855033,2,stop_hit
2019-07-16,2019-07-18,long,25.88803755,25.47015855,4301.0,-2018.1891804260968,-1.4231319400986848,1,stop_hit
2019-07-24,2019-07-30,long,25.924955999999998,25.199394,2007.0,-1558.8095044499928,-1.1725826401574977,1,stop_hit
2019-10-01,2019-10-02,long,25.103145299999998,24.509439150000002,2430.0,-1563.2645247134892,-1.1771554649829987,1,regime_break
2019-12-05,2019-12-30,long,27.0741303,27.21448583516031,2226.0,191.5849617499839,0.2583316164038026,1,stop_hit
2019-12-11,2019-12-30,long,26.99058855,27.21448583516031,5004.0,849.1398227188605,0.9268098274075315,2,stop_hit
2020-02-06,2020-02-24,long,27.6434148,26.0115877,986.0,-1661.885353064999,-1.3218913973493744,1,regime_break
2020-02-12,2020-02-24,long,27.7754808,26.0115877,1683.0,-3059.155723585501,-2.4388046499136804,2,regime_break
2020-02-20,2020-02-24,long,27.514150199999996,26.0115877,2983.0,-4641.811213655689,-3.682568136134325,3,regime_break
2020-06-30,2020-07-30,long,25.3110492,26.670313525674487,1795.0,2346.5729184931197,2.173852791319105,1,stop_hit
2020-08-04,2020-09-04,long,27.076131299999997,27.762377429051163,1259.0,794.9421939855436,0.7545489220580971,1,stop_hit
2020-09-10,2020-09-21,long,28.935360449999997,27.43555030179346,701.0,-1090.882922329791,-0.911724320680953,1,stop_hit
2020-10-06,2020-10-15,long,28.22720655,27.3693085,567.0,-517.9514183833496,-0.42590077070851406,1,stop_hit
2020-10-08,2020-10-15,long,28.27483035,27.3693085,1414.0,-1359.0887082338993,-1.1214858467901594,2,stop_hit
2020-11-06,2020-12-21,long,27.10524585,29.357377127904638,647.0,1420.5976197375967,1.299110310555934,1,stop_hit
2021-01-20,2021-01-27,long,30.6887367,29.816235292042524,1268.0,-1183.052089775989,-0.9734584026506962,1,stop_hit
2021-01-27,2021-01-27,long,30.04371435,29.96470956790147,17755.0,-2468.179472821729,-1.234161767406797,2,stop_hit
2021-02-03,2021-02-23,long,30.5750799,30.309221645707517,974.0,-318.2472493863965,-0.23672453988442466,1,stop_hit
2021-02-25,2021-03-05,long,31.08703575,30.110082997059965,1134.0,-1177.2619544931633,-1.0156593477048401,1,stop_hit
2021-03-02,2021-03-05,long,30.9160503,30.1074770569846,1374.0,-1194.825962491655,-1.0189805190839833,2,stop_hit
2021-03-09,2021-03-25,long,31.058821649999995,30.847368600000003,933.0,-255.0441711532428,-0.18502925475673843,1,stop_hit
2021-03-29,2021-04-21,long,31.36097265,32.61838265,1462.0,1744.7956025514002,1.7282484292754605,1,stop_hit
2021-05-07,2021-05-12,long,33.2484159,32.53144975144596,789.0,-617.5866052081253,-0.5234258503186842,1,stop_hit
2021-05-14,2021-06-17,long,33.28533435,33.8019453325429,1087.0,488.63226500920854,0.5230777363461951,1,stop_hit
2021-07-12,2021-07-19,long,33.742863,32.3602118,982.0,-1422.676697853598,-1.2593468118806748,1,stop_hit
2021-07-26,2021-08-19,long,33.318350849999995,33.0832501,762.0,-229.7447914238952,-0.16845517125249118,1,stop_hit
2021-07-30,2021-08-19,long,33.366975149999995,33.0832501,2306.0,-807.504184726486,-0.6149399793555795,2,stop_hit
2021-08-03,2021-08-19,long,33.40479405,33.0832501,2840.0,-1102.0108633859966,-0.8589187073145452,3,stop_hit
2021-08-30,2021-09-10,long,33.7904868,33.22115503333297,1882.0,-1197.598294797677,-1.0300678481908347,2,stop_hit
2021-08-24,2021-09-15,long,33.66512415,33.21957494237793,1418.0,-726.6312797210802,-0.6070165714796467,1,stop_hit
2021-11-12,2021-11-15,long,32.8754295,32.89004675,3748.0,-191.70355198499783,0.05367825240415529,1,regime_break
2022-12-22,2023-02-07,long,24.79239,27.864902109767403,2064.0,6232.980343645358,6.233367116339825,1,stop_hit
2022-12-30,2023-02-07,long,24.842414999999995,27.864902109767403,1676.0,4977.350932494205,4.982145109275076,2,stop_hit
